Date,BTC,ETH,DOT,CRV,GALA,USDC
2024-12-02,95865.304688,3644.198486,9.986505,0.729834,0.046692,0.999956
2024-12-03,96002.164062,3620.711670,9.829698,0.882005,0.051548,1.000259
2024-12-04,98768.531250,3841.331055,10.528637,1.092407,0.060145,0.999870
2024-12-05,96593.570312,3811.008301,10.524625,1.102005,0.061542,1.000240
2024-12-06,99920.710938,4005.810547,10.705371,1.255346,0.059530,0.999843
2024-12-07,99923.335938,4002.692627,10.629206,1.176921,0.061138,0.999959
2024-12-08,101236.015625,4005.704590,10.412902,1.211322,0.060939,1.000134
2024-12-09,97432.718750,3718.690430,8.513444,1.064255,0.048001,0.999960
2024-12-10,96675.429688,3631.833740,8.396628,1.072397,0.045694,1.000009
2024-12-11,101173.031250,3832.822021,9.006821,1.134077,0.051689,0.999763
2024-12-12,100043.000000,3883.101562,9.064153,1.195210,0.050867,0.999915
2024-12-13,101459.257812,3911.205322,9.090393,1.138483,0.052010,0.999887
2024-12-14,101372.968750,3868.405273,8.551412,1.145636,0.049342,0.999721
2024-12-15,104298.695312,3951.941162,9.029330,1.129901,0.050882,0.999729
2024-12-16,106029.718750,3987.480957,8.751370,1.071817,0.048065,0.999776
2024-12-17,106140.601562,3886.766113,8.476945,1.104634,0.044651,0.999920
2024-12-18,100041.539062,3618.791260,7.689222,0.953012,0.040112,1.000007
2024-12-19,97490.953125,3417.927979,6.965324,0.842746,0.035280,1.000125
2024-12-20,97755.929688,3472.553467,7.293115,0.833684,0.037480,1.000036
2024-12-21,97224.726562,3337.222412,6.970914,0.791646,0.035051,1.000002
2024-12-22,95104.937500,3277.535156,6.830101,0.816951,0.034804,1.000005
2024-12-23,94686.242188,3415.785400,7.367684,0.951669,0.037788,1.000017
2024-12-24,98676.093750,3492.049805,7.555827,1.014624,0.039635,1.000007
2024-12-25,99299.195312,3493.235352,7.492840,1.023429,0.038498,1.000007
2024-12-26,95795.515625,3331.225830,6.928015,0.946560,0.035312,0.999889
2024-12-27,94164.859375,3328.916992,6.897603,0.900293,0.034858,1.000050
2024-12-28,95163.929688,3397.902344,7.104069,1.018973,0.036681,1.000041
2024-12-29,93530.226562,3349.513428,6.862187,0.947299,0.034703,0.999976
2024-12-30,92643.210938,3356.392578,6.696668,0.930032,0.034478,0.999878
2024-12-31,93429.203125,3332.531738,6.634932,0.893557,0.034312,0.999982
